address,lendedUsd,nbOfLiquidations,usdLostToLiquidations
0x82d7…f70d,31684.657812478876,0,0
0x82dc…103f,4108.253074245262,10,71327.99946056149
0x82de…9059,165.0978543283883,0,0
0x82f7…5836,1697.954606720205,3,284.7859064418605
0x82fb…95bf,169.29165493260757,0,0
0x82fc…8123,171895.3829718767,1,10719.502341572337
0x8301…75c1,25332.702907527786,0,0
0x8303…80a9,186.7225476700368,1,16240.25508094
0x8319…bf15,9643.527861975126,0,0
0x831b…189f,833.969151761143,0,0
0x831e…762d,14573.141325136052,1,322.727990096316
0x833b…7213,1753.2068099253675,5,1151.958650955
0x8349…f2f3,53468.176328859,0,0
0x8364…9d21,215.2365401944288,7,1146.9912790762955
0x8366…baba,12557.023833292327,0,0
0x836b…cd9a,121.507939,0,0
0x837b…6a49,1527.9025735979185,4,269.6614794043343
0x838b…91b5,5421.3638169999995,0,0
0x838e…3b57,31468.149202897726,0,0
0x8393…0780,103033.18273453816,0,0
0x839b…0ab0,303.17618788940234,4,223.34811381541653
0x83b4…b2d9,3428.9384819429274,0,0
0x83b5…ce16,80340.80563159993,1,1843.5187336291506
0x83b8…69ab,23085.57333789401,0,0
0x83bc…8888,194502.6336072245,0,0
0x83bf…04e4,2797.5156495845818,0,0
0x83c6…0396,54238.62609491203,0,0
0x83d8…b66f,335734.1753696542,0,0
0x83da…c5f6,584577.526486597,0,0
0x83dd…3827,126.86837705505641,0,0
0x83e3…4bd8,2008529.1393437968,3,83179.84885024666
0x83f1…4ffa,13007.38478919207,1,470.512119
0x83f2…4810,49016.79807060284,0,0
0x83f9…6d0a,153.25227142524017,0,0
0x842a…a82f,165.0978543283883,0,0
0x8441…bccc,165097.85432838832,0,0
0x8442…9ab5,111065.61070790626,0,0
0x8452…4e75,99070.62896299905,0,0
0x8453…73ed,227.79645554787876,0,0
0x845a…22c2,22950.59635921313,0,0
0x8466…df13,3137.4288072446916,0,0
0x8467…c67f,457.15073778583303,0,0
0x847f…b42e,1115.032184099904,3,104.49042161382069
0x8482…446a,75676.80908458753,0,0
0x84a6…1f07,522389.827345532,0,0
0x84d0…9da6,577.4259464106069,0,0
0x84d4…28df,6397.178251020889,4,2783.015281024391
0x84e0…9033,16509.78543283883,0,0
0x84e9…7407,297.44185598273367,4,390.916284950536
0x84ea…c60d,106416.232207,1,4178.85061437
0x84eb…6f76,227880.8028403456,0,0
0x84ee…fc40,84557.95656526843,1,2050.0261467476
0x8508…e81f,660.3914173135532,0,0
0x8512…12cb,20838.60137315508,0,0
0x851e…12ae,52545.765657188786,0,0
0x8528…e52c,9927.234151999999,0,0
0x852e…bee2,3786.4056169375585,2,237.5081792123941
0x8534…2dc8,28364.62161832952,0,0
0x8537…333d,14773.590674912883,0,0
0x853c…6855,380.82376625994334,3,162.87524299812588
0x853d…c794,35457.29415823002,0,0
0x8541…ca76,144230.4938226014,0,0
0x854b…99a0,306.6205443539673,3,87.64466365977
0x854e…13fa,110897.17249883947,0,0
0x854f…b358,257835.8455677359,0,0
0x855c…d01e,262.65650110277727,15,707.938297482196
0x8565…1661,111.72719018367623,2,20.356270510692344
0x8566…b83a,1650.978543283883,0,0
0x8569…403f,7539.565391661281,1,151.3257943392
0x856b…74e4,104024.32270520905,0,0
0x856b…6f6c,331.0211971006776,1,10.0937620875
0x856f…47ec,465.24008451298926,0,0
0x8577…4583,220239.94246584218,0,0
0x8579…af46,2816173.565307635,0,0
0x859e…733a,176043.5820457286,0,0
0x85ac…284b,288.95564111050305,3,53.8926135490657
0x85af…32c0,1908852.5028102763,0,0
0x85b8…8531,69695.7551623652,0,0
0x85ba…f032,1045.319763,0,0
0x85bf…0d2f,346.70549419983263,0,0
0x85c2…c81b,152.28725,0,0
0x85c4…8c0c,273.97845157888145,2,62.46763541492032
0x85c5…daa3,445.76420668664844,0,0
0x85d6…e3b1,16509.78543283883,0,0
0x85da…0f2a,5270.065519226636,0,0
0x85e1…38a2,41448.79149202772,0,0
0x85e4…d5bf,692.567194230404,6,1591.8971038861278
0x85eb…c140,10228.312065136783,0,0
0x85ec…59b8,1685.553987099468,2,160.56258882279624
0x85ee…1c3b,510.3349230106549,0,0
0x85f0…8db5,2820.424730219629,0,0
0x85f4…6a3e,188.23114063942103,7,892.221579659613
0x85f4…c594,49532.66433618217,0,0
0x85fa…e725,129.46052005036628,16,1867.3477382792819
0x85fe…5acf,20589.824674490865,0,0
0x8604…4ce3,42594.59427307298,0,0
0x8610…89cd,231222.11049084732,0,0
0x8611…7234,23012.59191371909,0,0
0x8612…f6e1,131.77178200923612,0,0
0x8625…7528,167.23237597063027,0,0
0x8626…f980,378.4273768096592,5,430.7096545228187
0x862a…bdfe,245.70527170723,0,0
0x8634…6023,182.0709470872963,2,1336.6940861942921
0x8634…f96a,1650.978543283883,0,0
0x8638…bd2d,26219.954743647802,0,0
0x863a…62c7,291.72637270111005,5,366.1878350518377
0x8642…4daa,4555.773791326481,0,0
0x8642…5071,1274.9150223094166,0,0
0x864d…dc12,406.9434499027644,0,0
0x8653…7d04,19852.230029643022,0,0
0x8662…14d0,1330663.78715377,0,0
0x8665…d025,205.2450111261728,6,514.8543757540506
0x8666…2793,115.51090210371832,0,0
0x866a…9b37,41287.913785203564,0,0
0x866f…7b60,15363.943669252094,0,0
0x867b…715b,363220.3374551488,0,0
0x867f…929b,236.29439848257235,0,0
0x868c…04cd,4361.624541413191,7,12855.303807884999
0x8695…a159,148.79747811278747,0,0
0x8698…b2b3,265050.22998710495,0,0
0x86a1…d458,2135.9081850382254,17,4971.2218924419585
0x86b4…834e,407.82040287876316,3,161.22585978473182
0x86c3…ff36,3069547.7431915174,0,0
0x86c4…3ecc,60091.85602969248,0,0
0x86c8…aa20,4423.482946674059,3,1241.4964572693511
0x86db…2a45,181.55919687038786,1,12.237499531458596
0x86dc…9ea0,15101.77858,0,0
0x86e7…bab3,140.801602,0,0
0x86fd…74fe,165.0978543283883,0,0
0x870d…cfb7,13134.462201664046,0,0
0x871e…8699,6850.496339084007,1,205.3323837287096
0x8724…7a64,110264.153576,2,11541.71452221
0x8730…1a25,500,0,0
0x8738…9b3e,1809472.4834391358,0,0
0x8743…7120,11182.158669990895,0,0
0x8744…acc5,123.170099,2,19.72367793
0x8752…805c,814125.4488230192,0,0
0x8784…629c,59198.891469462935,0,0
0x878f…417c,786756.993598942,0,0
0x87a0…550e,33918.98111685131,2,2435.9383027127387
0x87bd…fd75,52704.09434569469,0,0
0x87bf…fe52,14446.076099250668,0,0
0x87c0…9532,1637.665195384193,0,0
0x87c9…ba24,478.2582085919504,0,0
0x87d3…9516,36356.45519447223,1,765.272651011875
0x87d3…ff68,11802.67908270679,0,0
0x87e3…5b1f,3301.957086567766,0,0
0x87f4…ec43,1393.0475795605894,2,169.777515347958
0x87fa…e2e4,9032.014452904354,1,236.7485231475
0x87fc…880a,265,0,0
0x87fc…e92b,6133.971091733188,0,0
0x8802…e8b5,361.1762581804057,7,1848.6852327112153
0x8804…bf2f,454.01909940306786,0,0
0x8818…0f8c,2971.0698915180956,0,0
0x881c…f0fe,210.1134952169611,0,0
0x8837…01fb,16530.777587823035,0,0
0x883e…ba78,196.92660106879754,0,0
0x8862…9d00,411983.74274657987,0,0
0x8876…396c,6309.786895769482,2,423.4108185825
0x888f…5ecb,903.4988185972031,5,1007.7838558799999
0x8898…fe21,676298.3174011738,0,0
0x889d…a286,2061931.1735395123,0,0
0x88a1…0ae8,218.15365067726057,0,0
0x88a4…a1f9,112.1794459206035,1,7.341719070514309
0x88a5…655b,74474.49264715736,0,0
0x88a7…269a,7094.4590375490425,0,0
0x88af…bcc0,663.3474617941359,6,1860.8089237862064
0x88ba…1271,148.5880688955495,0,0
0x88c8…f33f,330.1957086567766,0,0
0x88c8…54fc,177.52766892456054,0,0
0x88c9…f301,70843.06335499999,1,2574.87977709
0x88e4…5c51,1651085.4369253928,0,0
0x88f6…ab68,1927.6966134560594,8,1366.1040061330527
0x890d…22f7,69010.90310926632,0,0
0x890e…d8ab,907.0291298095209,1,53.09785848616886
0x8924…1ae2,4986.2766409999995,0,0
0x8928…554e,100.67952405236554,6,193.644886605
0x892a…0c8b,503246.4457767148,1,11931.0245412225
0x8930…1cd1,6070.631890734791,0,0
0x8935…ab4b,193.9193679673002,0,0
0x893c…1276,153014.49314920482,0,0
0x8942…52fe,225.1987060380224,0,0
0x8951…3f43,2859.9882613478844,0,0
0x8953…1b7f,1005.329717,3,265.86989631
0x8956…9c4b,61558.97752320014,0,0
0x8959…482a,13386.427223496346,0,0
0x8959…60bf,116.4707025572547,3,49.2311417481
0x8962…ff5a,60069.82852333427,0,0
0x896a…f43e,150655.80191058718,0,0
0x8978…5388,1301.8531793516358,0,0
0x8980…0f3d,8021.53917619893,0,0
0x898b…77d6,218.59400048696227,0,0
0x898e…c101,758.789111008522,2,113.88528909035955
0x89ab…4960,360227.0083591105,0,0
0x89cf…9be4,1285.5909173008074,0,0
0x89d3…1e3c,3670.0928167215616,4,567.271180459318
0x89e4…06bd,1631.10294464102,5,1406.513569074814
0x8a0e…fb4e,5579.398444556843,3,1717.704533674611
0x8a32…c2cf,299.08675099131506,6,523.2227099332351
0x8a43…5f62,504.51434672597577,2,9.340094117555456
0x8a4a…f14b,79472.65504910875,0,0
0x8a4f…b61d,114.48230954037376,0,0
0x8a5d…852e,5559.904077732352,0,0
0x8a71…c003,138.7911412782977,0,0
0x8a72…f484,9537.112566835835,0,0
0x8a7d…f2d6,3309.160646775538,0,0
0x8a85…4062,1005.9233740646744,1,26.865508107319457
0x8a89…b896,56382.28008443025,1,4004.239817886144
0x8a8c…90f6,367562.48675074533,0,0
0x8a8f…dcf3,5142.637372496083,0,0
0x8aa2…8594,11244.476294925922,0,0
0x8aa3…c6d5,1915.2685920593942,0,0
0x8aa9…7455,63316.458005986686,0,0
0x8aab…45e7,117837.55871516913,0,0
0x8abb…5df2,6587.223255631483,0,0
0x8ac5…08d4,25713.228798549982,0,0
0x8ac6…5cbb,203.55699700738523,0,0
0x8ac7…c9ae,19589.359281453355,0,0
0x8ad1…654d,16042.953953999999,0,0
0x8ad4…1898,165.0978543283883,0,0
0x8ae2…c17d,460.2781596938851,0,0
0x8ae5…1a0b,20913.703057446808,0,0
0x8ae7…b3e4,29220.654545963964,0,0
0x8ae9…b86a,1374.2423230458696,12,362.0844570214071
0x8aee…4328,18446.087403173966,9,10097.283893471493
0x8af6…5bfe,253272.37538276962,0,0
0x8b09…0fe5,31306.774568973167,0,0
0x8b13…db76,100.15035060854805,0,0
0x8b26…1c86,27802.71021979619,0,0
0x8b31…a422,73867.29442712449,0,0
0x8b31…7ceb,3467.0549408961547,0,0
0x8b37…b7f4,1650.978740283883,0,0
0x8b3c…a30a,2685.994334182124,0,0
0x8b3d…4550,12222.239327466574,0,0
0x8b4c…9e9f,1035442.5706602187,0,0
0x8b51…e0aa,297.176137791099,0,0
0x8b56…dfb0,59315.376157012455,0,0
0x8b5a…6c72,12394.611140917801,0,0
0x8b5b…53f7,165.0978543283883,0,0
0x8b61…dd8a,60233.63374508756,0,0
0x8b64…ebd8,427.25589156462286,1,16.676252985
0x8b68…93fb,3301.957086567766,0,0
0x8b70…8b84,605.0647388803573,0,0
0x8b73…6fbc,54019.41417711063,0,0
0x8b79…0510,116.596345334688,0,0
0x8b7d…613d,1816.5143013552333,0,0
0x8b92…ef19,91827.38109534666,0,0
0x8b93…12a4,150.88086113423458,4,22.519617582952286
0x8bb2…c972,153.12551448657194,3,56.704603449375
0x8bb4…1d34,61163.96496882524,0,0
0x8bb6…e511,487512.3903335625,0,0
0x8bc6…280f,310.0831330106244,0,0
0x8bce…7eae,2362.946907,2,114.15398647500001
0x8bf3…0144,33188.5054544756,0,0
0x8bf8…b8bf,320.37655812151695,4,198.79235343429696
0x8c09…d831,1480.7846157753593,2,65.82530414976333
0x8c09…1ced,698.7927677248956,0,0
0x8c0f…2b7f,523529.0174847368,0,0
0x8c10…ddbf,192.95888333648267,0,0
0x8c11…742b,264.97683528568894,3,48.064892501960244
0x8c12…6d60,663.7375139004037,2,65.687840256675
0x8c19…fc1d,9181.349127222738,1,1133.6172223031988
0x8c4c…414f,101.3086291381792,7,819.0920294643151
0x8c56…1890,298906.89566578384,0,0
0x8c63…e84c,1650.978543283883,0,0
0x8c64…3c01,1499.6167250568078,0,0
0x8c83…862a,17173097.246270195,0,0
0x8c83…e013,8052.046333223796,0,0
0x8c84…b35c,1216.4760251710181,25,75471.03095904061
0x8c99…2175,5343.336118241426,0,0
0x8c9e…94be,1642.5697845179536,1,36.364330102575224
0x8cb1…4bd4,238.6697511991141,0,0
0x8cb3…fcc0,35565.10472642388,1,984.1864256257849
0x8cc1…3bcf,5848.081869501648,3,1119.8996304075192
0x8cc9…abfc,52823.244196369094,0,0
0x8ce0…7509,115.34429519145448,0,0
0x8cec…041e,317154.36148972146,0,0
0x8cfc…4b4d,4853.211656537215,0,0
0x8d0b…3acb,38265.76832215809,1,103.05907635468587
0x8d0f…ab79,8917.89060750127,0,0
0x8d17…94c2,408642.47710481985,0,0
0x8d1b…645b,20534.334789544977,0,0
0x8d22…cba3,852.8509168417633,9,10704.530867257501
0x8d27…1e73,201889.63867272937,2,24587.6581282682
0x8d30…3dd6,962.071894259401,5,687.3159415772623
0x8d40…fbab,24576.98020189492,0,0
0x8d4f…ad3d,577440.3099846933,0,0
0x8d51…0ee4,190.94992038141038,0,0
0x8d69…d518,956.1043974671627,0,0
0x8d6a…fa12,7293.970757479265,2,409.37360817138875
0x8d7b…ab08,297.29699796166517,1,13.852716302049435
0x8d89…6362,4127.446358209708,0,0
0x8d8e…96c2,159.54542648532282,4,131.11413032460374
0x8d93…8d68,1298.4040314215276,0,0
0x8d94…4d9e,22109.082805893784,0,0
0x8da0…a29a,191.04290601407797,0,0
0x8da4…cbb1,2497.0231780773006,3,187.47409244103056
0x8db4…c423,1702.9095476400546,3,343.8353693775
0x8dc1…236a,606.9415764548814,0,0
0x8dc9…18ec,57591.84821925554,5,50975.88010546792
0x8dd6…5651,82065.98310239022,0,0
0x8ddc…5b47,125.56579801939084,5,153.38543921127177
0x8def…4cc6,161.71456626571597,0,0
0x8df6…523a,12641.906193735553,0,0
0x8e04…3d01,692.281533090996,5,545.6821595067664
0x8e14…1901,6953255.412412153,0,0
0x8e15…414b,199.29365452886321,0,0
0x8e1c…1959,10617.382953999999,0,0
0x8e21…23bb,40446.30593058108,0,0
0x8e24…2359,231.03758209707613,0,0
0x8e44…0384,1694.5459467104438,3,573.5037139573251
0x8e51…3f1d,643.4203781028543,1,23.5051704576
0x8e62…5541,1172686.6497504297,0,0
0x8e66…fccc,2476.4678149258243,0,0
0x8e83…3b85,1159751.6001648298,0,0
0x8e94…8061,41369.13473128413,0,0
0x8ea3…642b,3131.2653761999145,0,0
0x8ea4…ceb2,1474.6278478209533,0,0
0x8ead…38d8,933229.5752276566,3,1154.1226852041793
0x8eca…ab0f,233.7703188794036,0,0
0x8ed2…37e3,221.0240603669144,0,0
0x8ed5…63be,34871.39547211396,1,530.1398295966841
0x8ede…4cba,3055.1254968236767,3,525.5137485675
0x8ee3…7fa1,3367.965782174557,0,0
0x8ef5…d9bc,22672.224936889765,0,0
0x8ef6…3c80,10310.83332080596,2,48.30629747399293
0x8ef6…9520,14737.199292602776,0,0
0x8efb…c5ae,73547.52508525882,0,0
0x8f04…70fc,132.07828346271066,0,0
0x8f08…433d,4163.327986420367,1,166.9868091072
0x8f10…e1f4,532304.4002224678,8,4220.921440609318
0x8f20…30ee,79585.00415770565,0,0
0x8f22…3e61,397.46685920524436,0,0
0x8f26…2fa7,424.70849999999996,0,0
0x8f2a…fe58,13826.531224981754,0,0
0x8f30…b53e,139292.61608301607,0,0
0x8f48…e103,6362.1883213854935,0,0
0x8f55…45f5,168.39981141495608,0,0
0x8f55…8b8d,13760.912173289762,0,0
0x8f5c…0399,358320.6312412105,0,0
0x8f5d…699e,58018.6880000082,1,3095.9205992893744
0x8f5f…4876,36608.84499646821,1,898.7564981861652
0x8f68…25fd,241.86835659108888,0,0
0x8f6d…1037,60638.887062999995,0,0
0x8f7f…6937,8938.696440471602,2,703.3525636201573
0x8f9d…29f9,262.48902868715714,4,159.6999073863884
0x8f9e…36c8,990.7430219878768,5,826.8593454674344
0x8fb7…3970,1001.7259442212807,0,0
0x8fcb…867c,355401.8500011303,0,0
0x8fd5…f4db,43217.53119206441,0,0
0x8fdb…08ad,13719.786331129733,4,1860.0984972013287
0x8fde…ed8d,677.508338,0,0
0x8fe5…d1ba,142.5758364149502,0,0
0x8fe8…3e15,788.153946438183,1,30.653082808130744
0x8fe9…eed2,165.0978543283883,0,0
0x8fec…f98e,3691.5717340262063,0,0
0x8ff3…a7a2,3739.598306769156,3,174.68484624690345
0x8ff3…62be,183.74858590116227,0,0
0x8ff3…c69e,26277.33648434968,0,0
0x9028…5246,103.95254014675723,3,49.897270855725004
0x902a…b1bf,127777.93358745884,0,0
0x9037…94e0,4593.469903127024,6,6734.969580699656
0x903c…e2b8,896.6017636221096,0,0
0x903f…ab26,36741.344809124894,4,13334.946461352416
0x9061…6237,16509.78543283883,0,0
0x9069…7e49,7352.54848456071,8,35743.848446286334
0x906d…007e,60219.317931000434,0,0
0x907a…7da3,2747.642397,1,106.613308935
0x9082…ae62,3308.4781102660386,0,0
0x908a…0755,120550.81009239759,0,0
0x90a1…af53,9909.495546,0,0
0x90ad…402f,14597.753730999999,2,1115.575206795
0x90b8…d4ef,125.35212813975704,1,5.7399476925
0x90c3…a4c7,146212.00712870865,0,0
0x90d3…b774,939.4732477090124,0,0
0x90da…e1c8,49087.79828588329,0,0
0x9106…9eda,15663.42805576189,0,0
0x910e…1b99,279825.35114227224,1,10243.477718903585
0x9113…03a8,1029.0347758044345,2,81.875020185321
0x9118…848c,484.3801936355178,8,3130.9722392486046
0x9126…6be3,300.49476819501774,0,0
0x9139…88c6,994.2314156142562,0,0
0x913b…3665,277038.53952266724,0,0
0x9144…9ec3,149.35799691219026,2,21.787968615
0x9151…5d53,9905.871259703297,0,0
0x915c…5019,280.15178104347706,0,0
0x9165…9f2c,579.6875347607709,0,0
0x916f…cafc,1989.0877586467734,0,0
0x916f…c60b,8446.505052429446,0,0
0x9172…bea5,18165.10795898082,0,0
0x9179…5cef,49531.37256406155,0,0
0x9179…8cb4,248.5880688955495,0,0
0x9186…3476,84778.64946020035,4,1570.8722635079257
0x918c…5607,93510.67184118887,0,0
0x918f…7541,230971.89820541526,0,0
0x9192…d48e,3295.6630285671613,1,127.859253435
0x91a4…c6c2,206045.4480252245,0,0
0x91a5…ae93,15849.403957385783,0,0
0x91a6…aa92,330.1957086567766,0,0
0x91b0…372a,9937.55252345621,0,0
0x91b2…4150,560.0351919781372,0,0
0x91bf…8fc4,4192.61038083511,0,0
0x91c4…c03f,329370.2193851347,0,0
0x91c5…a6ac,8606.299524191572,0,0
0x91ca…11c9,617.1750019725429,0,0
0x91cc…95e9,12605.029801306939,8,9868.96468484533
0x91cf…3344,1323.3309580965922,5,868.7960374318232
0x91d4…becd,21475.454273850293,0,0
0x91ea…91fb,18160.763976122715,0,0
0x91ed…ccc5,198.2166452408446,3,77.41769534687707
0x9207…7b20,94024.25684326973,2,3974.731116365837
0x9212…c56e,145671.67794157882,0,0
0x921a…5296,3281.0237854364286,0,0
0x9236…5ff3,322.0342759684041,0,0
0x9237…a3e8,327.5802785733231,0,0
0x9239…4f68,128.55312853043782,3,56.00309188439792
0x9257…47e9,4559.483224033004,5,644.2766698278532
0x9262…d1f9,1485.8806889554949,0,0
0x9262…744d,30670.191455851986,0,0
0x926d…2c04,47619.29020487978,0,0
0x927d…5607,11674.717853453905,0,0
0x9289…59f8,86612.08064530026,0,0
0x9290…daf6,7592.488130511585,0,0
0x92a1…e1f8,1650.978543283883,0,0
0x92a2…fb01,78528.45784117327,0,0
0x92a4…060e,666.6704266414405,0,0
0x92a6…1ded,1307583.8609833114,0,0
0x92a7…cc8b,622.2117303776597,0,0
0x92a8…a700,116.81214502866116,0,0
0x92ae…21f5,63386.49775750675,0,0
0x92bf…0ce6,394404.21754057053,0,0
0x92c4…a5dc,891.5284133732969,0,0
0x92c6…7b7a,495.29356298516495,0,0
0x92cb…15ff,1650.978543283883,0,0
0x92cd…ba3c,374674.4953474885,0,0
0x92cd…84e7,56925.90463858749,0,0
0x92d7…8179,16861977.60364976,0,0
0x92e6…6f04,234.20433123861787,0,0
0x92f4…3a18,585.5988195686996,0,0
0x92f8…6af1,11608.766490749353,0,0
0x92fd…4c3e,31713.943452201176,1,1247.458237447943
0x9301…bef0,12169.410759142807,0,0
0x9302…19b9,331.2975821820014,0,0
0x930d…c8c9,30694.227511823043,0,0
0x930d…88e4,7854.236192891414,0,0
0x9313…6668,5820.557266370091,0,0
0x9318…caac,252.7246322825687,7,789.4116667366791
0x9325…f369,3309.573617717186,0,0
0x9326…0592,372.00308552170685,4,150.9963067725
0x9339…45f7,45286.78930710421,1,1224.01023192
0x933a…bfa7,257.73530072743887,7,2554.484657718331
0x933c…ce0e,2270.5023231778146,0,0
0x9353…0762,500,0,0
0x9358…4c72,155.37674825946127,12,14959.2831738525
0x9361…0471,119349.83846672645,0,0
0x9365…f5c1,54862.507325,0,0
0x9371…4689,2467.0642156442786,5,5348.814124997054
0x9377…44d3,64057.96747941467,0,0
0x937f…2770,42614.682828854995,0,0
0x9388…b734,5414.976284333274,0,0
0x938f…0534,34024.35369101497,0,0
0x9395…d2ad,344.8436863740537,0,0
0x9396…96fd,165.14669167784572,0,0
0x939c…b1de,265847.21892899997,4,37943.592127918746
0x939d…3bdc,49273.98251345717,1,1040.61794592
0x939e…6191,100301.10083849901,0,0
0x93a1…9c38,12184.229149544608,0,0
0x93d8…7ee7,203.27748859017083,2,32.606979876948
0x93ef…686d,1873.5771851086897,0,0
0x93fa…5ba1,150.01651334541208,0,0
0x93ff…dc50,74416.40429911853,0,0
0x940b…25a5,15992.308491868223,0,0
0x9414…82fb,3050.3661622936506,0,0
0x9417…285c,79523.00192094085,1,6685.08876520875
0x941a…63d3,495.29356298516495,0,0
0x941d…5ce5,3592805.4023514395,0,0
0x9426…5a9c,13374379.21762903,0,0
0x9431…bf1a,577.0608687830793,7,2005.174169928724
0x943a…4c40,49789.373414248235,1,1172.843630473432
0x9440…c0ac,236.1589173929957,0,0
0x9447…3660,31224.694635941116,0,0
0x9452…ba06,28195.39945780091,10,5124.407743174319
0x9453…3fef,5089.189509,0,0
0x9463…d8ea,17267.7522169333,10,32037.41563532332
0x946b…cf3a,7717.237511960626,0,0
0x946e…f279,9914.442568056189,0,0
0x9472…7f1e,176.12121922060302,0,0
0x9475…127f,378560.17100578756,0,0
0x9485…a690,1096.8405629947038,10,1508.405489489829
0x948d…3813,6889.35922808799,5,3551.7142785446827
0x9498…95ac,227585.1467362819,0,0
0x94a3…8809,3491.5029759714744,0,0
0x94a5…16cf,1365.271677,0,0
0x94a6…5e87,151275.7135604609,0,0
0x94b3…a646,1282.2580842062232,2,177.88637389744437
0x94b6…df66,599.1955151468857,0,0
0x94bb…3381,321823.8476343306,0,0
0x94c5…2c4d,518.5144390460966,11,28318.794907873922
0x94cb…f953,191074.71967022133,0,0
0x94cb…76fa,19721989.38632143,0,0
0x94cf…407e,362.97006999999996,0,0
0x94cf…8504,34683.404415969846,0,0
0x94dd…7501,150000,0,0
0x94e3…2ef9,487.03492,2,53.50881276
0x94e8…ee5f,129.54,0,0
0x94f9…cbf3,3692.8027359481293,0,0
0x94ff…27f3,243234.95734080576,0,0
0x9514…29a4,1138492.6978307313,0,0
0x9525…166d,61300.22282267344,1,3660.3310181640977
0x9528…2ef6,215.06315864379192,10,16367.615257554606
0x952d…e8c7,495.29356298516495,0,0
0x9535…d5c7,79947.46112425372,0,0
0x954f…0960,1305.9215886858121,1,51.5309871825
0x955a…c30c,288.62557650689916,0,0
0x955b…272f,11556.849802987183,0,0
0x955d…8b0f,11896.074023454836,0,0
0x955f…17a5,39698.88903836203,0,0
0x9561…3566,100709.69114031688,0,0
0x9569…26f2,115.51126107025335,0,0
0x9571…7626,6701.879863758959,0,0
0x9576…40cb,19902.033497102282,0,0
0x9583…80ed,67435.572609,0,0
0x958e…3dfa,224.89598461330158,0,0
0x95ab…f954,9620.013202826798,1,233.4853321737221
0x95ba…3dca,833.8924350271127,6,1345.455417650625
0x95be…2737,2608.433143823716,3,675.5937531960316
0x95c5…5365,679625.9364184128,0,0
0x95cc…590d,1154.8278636701762,8,4700.936781046308
0x95d1…864a,36116.34041551479,0,0
0x95d4…d1d9,177.595555,0,0
0x95d9…a0a0,165.0978543283883,0,0
0x95ed…510a,250,0,0
0x95ee…6319,3937647.2779489583,0,0
0x95f2…0568,2147.293777298243,0,0
0x95f7…2025,1489.2081175770518,0,0
0x9600…2745,116.3303491760912,0,0
0x9602…ce8d,132.07828346271066,0,0
0x9603…3af9,9014.53848485451,0,0
0x9615…94a6,158733.74327636187,0,0
0x9616…39e8,45412.85213167476,0,0
0x961c…5e68,725.0259083690805,0,0
0x9628…8fe3,110327.31436799999,0,0
0x9628…d3cc,9234.345675526281,0,0
0x962d…a7d3,98282.74873251867,0,0
0x9638…1bbc,162.45569413575575,2,11.4049272829776
0x963c…03da,823625.0464229225,0,0
0x9648…5081,50255.83693888024,1,2767.179217109979
0x9651…28f6,2315.862847596867,0,0
0x9665…50a8,102919.55668448604,0,0
0x9668…897e,165.09785459025125,0,0
0x966d…7134,499.7618521299794,0,0
0x9677…a6ee,177.03305049556263,9,3878.602607406378
0x9679…2a59,251.79399513964205,7,169.71824274602372
0x9694…b50d,1714.21378965285,8,710.1285785124207
0x969b…7a85,1298.5487969681133,0,0
0x96ac…2d1d,132.07828346271066,0,0
0x96b3…a662,183.13407243973649,0,0
0x96b4…ad36,809.4390864084387,0,0
0x96b7…78ed,17932.32549081749,0,0
0x96b9…d3e2,21807.833359742144,1,1347.3455615840312
0x96c3…b212,236613.0199362237,0,0
0x96c4…e2c9,269201.4601356275,0,0
0x96e5…9b5e,26415.65669254213,0,0
0x96e5…f0ed,1177761.2206915752,0,0
0x96f7…6839,740.1751911455391,0,0
0x9700…309b,41275.193445750025,0,0
0x9709…54d0,472.06093656895126,0,0
0x9714…11ad,107.18474535836195,8,1207.0597587662091
0x9716…c640,28051.577231247513,0,0
0x9719…0853,158.66659495027196,0,0
0x971f…c456,330.1957086567766,0,0
0x9723…c6ba,1233.1511462957856,0,0
0x9730…14ab,24869.484702240577,0,0
0x9736…68f2,2090.2218891116213,3,151.60137590295557
0x9736…22e3,1519864.6203641754,0,0
0x973d…5595,1369.053300948906,0,0
0x9740…a469,31439.894078939382,0,0
0x975c…c7db,124.87666432624773,0,0
0x976e…07cc,280.80763299063904,12,1849.3718577290792
0x976e…f0f1,1513.28189,0,0
0x9783…4cc6,383168.23893906095,0,0
0x9791…f243,23826.073006067407,0,0
0x97a5…cec6,23358.26818905975,4,7483.396632157892
0x97a8…9357,8779.21578888637,0,0
0x97b2…5626,2479.1489261775887,0,0
0x97b5…0e7c,87259.18643052604,3,20420.61882987494
0x97b7…6609,211792.242045,0,0
0x97b9…e662,71570.968687115,0,0
0x97c3…74c3,11554.103564128953,0,0
0x97db…bcc2,2014.208082451381,0,0
0x97df…bcc3,4952.935629851649,0,0
0x97e7…b51d,631.6427449078956,4,1580.8615257048502
0x97e9…8915,1054.0948894504074,0,0
0x97f1…ea0a,104.67492553408346,0,0
0x97f2…4545,276589.01625895104,1,5051.685392122647
0x9818…28f8,485.27205746458026,3,280.3647058230538
0x981e…1bac,134247.72203381124,0,0
0x9834…976c,30447.83485870783,0,0
0x9848…9a6d,95904.81145581778,0,0
0x9848…7b32,2729.409159950789,7,6214.887244993576
0x984c…f4ad,1008.5528983168382,9,12366.098400829065
